topology,seed,requested_vehicle_count,observed_vehicle_count,ttl_seconds,interactions,mean_active_vehicles,peak_active_vehicles,cache_hits,cache_misses,cache_hit_rate,v2i_queries,v2i_queries_avoided,query_failures,accepted,rejected,anomaly_escalations,stale_trust_acceptances,stale_acceptance_rate,authorization_latency_mean_ms,authorization_latency_p95_ms,messages_total,messages_per_interaction,bytes_total,bytes_per_interaction,cache_entries_final,cache_entries_peak
urban_roundabout,1009,20,20,5.0,1564,17.8,20,1237,327,0.790920716112532,327,1237,0,1348,216,40,8,0.005115089514066497,3.7901087739805748,19.937984351771828,670,0.42838874680306904,472576,302.15856777493605,68,68
urban_roundabout,1009,20,20,10.0,1564,17.8,20,1352,212,0.8644501278772379,212,1352,0,1364,200,34,15,0.00959079283887468,2.5111872925924517,18.71438160404874,438,0.28005115089514065,304768,194.86445012787723,68,68
urban_roundabout,1009,20,20,30.0,1564,17.8,20,1436,128,0.9181585677749361,128,1436,0,1389,175,31,39,0.024936061381074168,1.6332562408126565,16.07762707453233,261,0.16687979539641945,184192,117.769820971867,68,68
urban_roundabout,1010,20,20,0.0,1570,17.8,20,0,1570,0.0,1570,0,0,1366,204,45,0,0.0,16.871179908725964,23.74488782773767,3196,2.035668789808917,2249088,1432.540127388535,68,68
urban_roundabout,1010,20,20,1.0,1570,17.8,20,749,821,0.4770700636942675,821,749,0,1385,185,26,1,0.0006369426751592356,8.888003247185024,22.06734424429992,1666,1.0611464968152866,1174656,748.1885350318471,68,68
urban_roundabout,1010,20,20,2.0,1570,17.8,20,998,572,0.6356687898089172,572,998,0,1385,185,29,2,0.0012738853503184713,6.272646545272999,21.32027552840796,1165,0.7420382165605095,817920,520.968152866242,68,68
urban_roundabout,1010,20,20,5.0,1570,17.8,20,1248,322,0.7949044585987262,322,1248,0,1384,186,32,3,0.001910828025477707,3.671173989338744,19.78966670714204,657,0.41847133757961785,461184,293.7477707006369,68,68
urban_roundabout,1010,20,20,10.0,1570,17.8,20,1360,210,0.8662420382165605,210,1360,0,1390,180,29,7,0.0044585987261146496,2.464922667296827,17.69561580970648,433,0.27579617834394904,305280,194.44585987261146,68,68
urban_roundabout,1010,20,20,30.0,1570,17.8,20,1445,125,0.9203821656050956,125,1445,0,1408,162,29,27,0.017197452229299363,1.5453294482098388,15.296150174535269,257,0.16369426751592356,180480,114.95541401273886,68,68
urban_roundabout,1001,40,40,0.0,3306,35.463157894736845,40,0,3306,0.0,3306,0,0,3112,194,53,0,0.0,16.88190531501865,24.07229174536574,6764,2.045977011494253,4768128,1442.2649727767696,193,193
urban_roundabout,1001,40,40,1.0,3306,35.463157894736845,40,1539,1767,0.46551724137931033,1767,1539,0,3102,204,64,2,0.0006049606775559589,9.161599816689915,22.37380092533492,3597,1.088021778584392,2526464,764.205686630369,193,193
urban_roundabout,1001,40,40,2.0,3306,35.463157894736845,40,2056,1250,0.6218995765275257,1250,2056,0,3109,197,60,6,0.0018148820326678765,6.622375482699809,22.285082196036754,2568,0.7767695099818511,1812352,548.2008469449486,193,193
urban_roundabout,1001,40,40,5.0,3306,35.463157894736845,40,2565,741,0.7758620689655172,741,2565,0,3101,205,71,9,0.0027223230490018148,3.9880603502183654,20.30872182778154,1510,0.45674531155474896,1065728,322.36176648517846,193,193
urban_roundabout,1001,40,40,10.0,3306,35.463157894736845,40,2799,507,0.8466424682395645,507,2799,0,3107,199,68,7,0.002117362371445856,2.781009114298194,18.820122674490847,1032,0.3121597096188748,725632,219.48941318814278,193,193
urban_roundabout,1001,40,40,30.0,3306,35.463157894736845,40,2998,308,0.9068360556563824,308,2998,0,3143,163,52,31,0.009376890502117362,1.8333749795940046,16.762290568557603,628,0.1899576527525711,442112,133.73018753781005,193,193
urban_roundabout,1002,40,40,0.0,3345,35.43157894736842,40,0,3345,0.0,3345,0,0,3101,244,75,0,0.0,17.03018087527886,24.169186487466728,6842,2.045440956651719,4819456,1440.7940209267563,192,192
urban_roundabout,1002,40,40,1.0,3345,35.43157894736842,40,1544,1801,0.4615844544095665,1801,1544,0,3101,244,78,3,0.0008968609865470852,9.330611111025373,22.884203331666686,3673,1.0980568011958147,2579968,771.2908819133035,192,192
urban_roundabout,1002,40,40,2.0,3345,35.43157894736842,40,2073,1272,0.6197309417040359,1272,2073,0,3107,238,72,1,0.00029895366218236175,6.609031907505153,21.72994050518824,2597,0.7763826606875934,1835904,548.8502242152466,192,192
urban_roundabout,1002,40,40,5.0,3345,35.43157894736842,40,2594,751,0.7754857997010464,751,2594,0,3117,228,67,6,0.0017937219730941704,3.984709623264274,20.006208944478487,1535,0.4588938714499253,1076608,321.8559043348281,192,192
urban_roundabout,1002,40,40,10.0,3345,35.43157894736842,40,2825,520,0.8445440956651719,520,2825,0,3109,236,72,6,0.0017937219730941704,2.807795277869556,18.437529868242564,1062,0.31748878923766816,748544,223.77997010463378,192,192
urban_roundabout,1002,40,40,30.0,3345,35.43157894736842,40,3022,323,0.9034379671150972,323,3022,0,3163,182,62,43,0.012855007473841554,1.9105316532240117,17.297408348024444,666,0.19910313901345292,470656,140.70433482810165,192,192
urban_roundabout,1003,40,40,0.0,3307,35.43157894736842,40,0,3307,0.0,3307,0,0,3186,121,71,0,0.0,16.828472576364454,24.144019529231286,6744,2.039310553371636,4740608,1433.507106138494,193,193
urban_roundabout,1003,40,40,1.0,3307,35.43157894736842,40,1532,1775,0.4632597520411249,1775,1532,0,3187,120,70,0,0.0,9.13773552664763,22.465441480719406,3627,1.0967644390686422,2554752,772.5285757484124,193,193
urban_roundabout,1003,40,40,2.0,3307,35.43157894736842,40,2053,1254,0.6208043543997581,1254,2053,0,3190,117,68,2,0.0006047777441790142,6.537215507225613,21.65359181444728,2565,0.7756274569095857,1803520,545.3643785908679,193,193
urban_roundabout,1003,40,40,5.0,3307,35.43157894736842,40,2560,747,0.7741155125491382,747,2560,0,3182,125,77,1,0.0003023888720895071,4.013551507516303,20.07813825807343,1522,0.4602358633202298,1071488,324.0060477774418,193,193
urban_roundabout,1003,40,40,10.0,3307,35.43157894736842,40,2806,501,0.848503175083157,501,2806,0,3195,112,64,3,0.0009071666162685213,2.747869844469078,18.390113417737552,1025,0.3099485938917448,722048,218.33928031448443,193,193
urban_roundabout,1003,40,40,30.0,3307,35.43157894736842,40,2980,327,0.9011188388267312,327,2980,0,3201,106,77,22,0.006652555185969156,1.9212831416189091,17.18000595809652,667,0.20169337768370124,467328,141.31478681584517,193,193
urban_roundabout,1004,40,40,0.0,3345,35.44210526315789,40,0,3345,0.0,3345,0,0,3220,125,66,0,0.0,17.080978043611474,24.35472619344523,6843,2.0457399103139013,4816128,1439.7991031390134,228,228
urban_roundabout,1004,40,40,1.0,3345,35.44210526315789,40,1538,1807,0.45979073243647234,1807,1538,0,3219,126,67,0,0.0,9.341022739288519,22.82409461075545,3695,1.1046337817638265,2605312,778.8675635276533,228,228
urban_roundabout,1004,40,40,2.0,3345,35.44210526315789,40,2055,1290,0.6143497757847534,1290,2055,1,3230,115,57,2,0.0005979073243647235,6.7374555571422645,21.95932748219036,2641,0.7895366218236174,1866880,558.1106128550075,228,228
urban_roundabout,1004,40,40,5.0,3345,35.44210526315789,40,2570,775,0.7683109118086696,775,2570,0,3220,125,68,2,0.0005979073243647235,4.114517917290821,20.14918343667062,1579,0.4720478325859492,1112064,332.4556053811659,228,228
urban_roundabout,1004,40,40,10.0,3345,35.44210526315789,40,2812,533,0.8406576980568012,533,2812,0,3242,103,52,6,0.0017937219730941704,2.9006715372803176,19.083353580093384,1092,0.32645739910313903,766080,229.02242152466368,228,228
urban_roundabout,1004,40,40,30.0,3345,35.44210526315789,40,2990,355,0.8938714499252616,355,2990,0,3223,122,76,11,0.003288490284005979,2.0337727095546576,17.050190211600125,731,0.21853512705530642,512384,153.17907324364722,228,228
urban_roundabout,1005,40,40,0.0,3325,35.43157894736842,40,0,3325,0.0,3325,0,0,3158,167,63,0,0.0,16.92708594977891,24.567684605224827,6793,2.0430075187969923,4791680,1441.1067669172933,199,199
urban_roundabout,1005,40,40,1.0,3325,35.43157894736842,40,1553,1772,0.46706766917293235,1772,1553,1,3158,167,65,1,0.0003007518796992481,9.127998043530535,22.527148467008118,3619,1.088421052631579,2549120,766.6526315789474,199,199
urban_roundabout,1005,40,40,2.0,3325,35.43157894736842,40,2067,1258,0.6216541353383459,1258,2067,0,3143,182,82,4,0.0012030075187969924,6.56292714351245,21.697218971904064,2554,0.7681203007518796,1796224,540.2177443609022,199,199
urban_roundabout,1005,40,40,5.0,3325,35.43157894736842,40,2592,733,0.7795488721804511,733,2592,0,3164,161,62,3,0.0009022556390977444,3.9202134520955156,20.176160490458976,1493,0.44902255639097743,1049728,315.70766917293236,199,199
urban_roundabout,1005,40,40,10.0,3325,35.43157894736842,40,2829,496,0.8508270676691729,496,2829,0,3162,163,61,2,0.0006015037593984962,2.7372137616192327,18.634134816787192,1015,0.30526315789473685,715008,215.04,199,199
urban_roundabout,1005,40,40,30.0,3325,35.43157894736842,40,2994,331,0.9004511278195488,331,2994,0,3181,144,75,34,0.010225563909774436,1.9306726652234196,17.192031884913913,678,0.20390977443609024,478208,143.82195488721806,199,199
urban_roundabout,1006,40,40,0.0,3311,35.44210526315789,40,0,3311,0.0,3311,0,0,3100,211,72,0,0.0,16.71078691784079,24.01507409796011,6750,2.0386590154032014,4754688,1436.027786167321,192,192
urban_roundabout,1006,40,40,1.0,3311,35.44210526315789,40,1550,1761,0.46813651464814254,1761,1550,0,3117,194,58,1,0.0003020235578375113,9.140719133084554,22.48250760564474,3592,1.0848686197523407,2530560,764.2887345212927,192,192
urban_roundabout,1006,40,40,2.0,3311,35.44210526315789,40,2072,1239,0.6257928118393234,1239,2072,0,3115,196,63,5,0.0015101177891875567,6.5019986547335,21.774626659571084,2526,0.7629115070975536,1784576,538.9839927514346,192,192
urban_roundabout,1006,40,40,5.0,3311,35.44210526315789,40,2578,733,0.7786167321051042,733,2578,0,3122,189,56,5,0.0015101177891875567,3.9461923671396257,19.98241077798646,1496,0.45182724252491696,1053184,318.0863787375415,192,192
urban_roundabout,1006,40,40,10.0,3311,35.44210526315789,40,2808,503,0.8480821504077318,503,2808,0,3110,201,76,9,0.002718212020537602,2.737514975889317,18.189869150063487,1030,0.31108426457263666,722432,218.19148293566897,192,192
urban_roundabout,1006,40,40,30.0,3311,35.44210526315789,40,2977,334,0.8991241316822712,334,2977,0,3127,184,85,32,0.009664753850800362,1.933727713913685,16.854445501383708,679,0.20507399577167018,478464,144.507399577167,192,192
urban_roundabout,1007,40,40,0.0,3357,35.44210526315789,40,0,3357,0.0,3357,0,0,3145,212,59,0,0.0,16.85450450615319,24.283815116184822,6833,2.0354483169496573,4806400,1431.7545427464997,219,219
urban_roundabout,1007,40,40,1.0,3357,35.44210526315789,40,1550,1807,0.46172177539469766,1807,1550,0,3126,231,81,0,0.0,9.247041304769393,22.677076484789893,3673,1.0941316651772415,2587136,770.6690497467978,219,219
urban_roundabout,1007,40,40,2.0,3357,35.44210526315789,40,2094,1263,0.6237712243074174,1263,2094,0,3163,194,46,4,0.0011915400655347036,6.498018559967779,21.73180544228046,2580,0.7685433422698839,1814528,540.5207030086386,219,219
urban_roundabout,1007,40,40,5.0,3357,35.44210526315789,40,2594,763,0.7727137324992552,763,2594,0,3140,217,69,4,0.0011915400655347036,4.018028760005994,20.117190596508294,1564,0.4658921656240691,1098368,327.1873696753053,219,219
urban_roundabout,1007,40,40,10.0,3357,35.44210526315789,40,2831,526,0.8433124813821865,526,2831,0,3152,205,57,5,0.0014894250819183796,2.8592329242682806,18.97221165163074,1067,0.3178433124813822,749824,223.3613345248734,219,219
urban_roundabout,1007,40,40,30.0,3357,35.44210526315789,40,3011,346,0.8969317843312481,346,3011,0,3182,175,63,39,0.01161751563896336,1.9389728000432,17.012510178041396,702,0.20911528150134048,493312,146.95025320226392,219,219
urban_roundabout,1008,40,40,0.0,3356,35.44210526315789,40,0,3356,0.0,3356,0,0,3110,246,57,0,0.0,16.976100577630877,24.26572427442686,6871,2.047377830750894,4834048,1440.419547079857,216,216
urban_roundabout,1008,40,40,1.0,3356,35.44210526315789,40,1555,1801,0.4633492252681764,1801,1555,0,3111,245,56,2,0.0005959475566150178,9.1454721891401,22.59192206899563,3668,1.0929678188319427,2584960,770.2502979737783,216,216
urban_roundabout,1008,40,40,2.0,3356,35.44210526315789,40,2069,1287,0.616507747318236,1287,2069,0,3108,248,60,4,0.0011918951132300357,6.676048364368666,21.862145868197125,2629,0.783373063170441,1853952,552.4290822407628,216,216
urban_roundabout,1008,40,40,5.0,3356,35.44210526315789,40,2583,773,0.7696662693682956,773,2583,0,3097,259,72,5,0.0014898688915375446,4.17043675985059,20.7469209240152,1580,0.47079856972586415,1107840,330.1072705601907,216,216
urban_roundabout,1008,40,40,10.0,3356,35.44210526315789,40,2841,515,0.8465435041716329,515,2841,0,3124,232,56,14,0.004171632896305125,2.798030925428897,18.677430443814647,1048,0.31227651966626935,735104,219.04171632896305,216,216
urban_roundabout,1008,40,40,30.0,3356,35.44210526315789,40,3015,341,0.8983909415971395,341,3015,0,3144,212,67,43,0.012812872467222885,1.965535597690292,17.10460128404989,694,0.2067938021454112,490368,146.11680572109654,216,216
urban_roundabout,1009,40,40,0.0,3355,35.44210526315789,40,0,3355,0.0,3355,0,0,3146,209,66,0,0.0,16.943069460513854,24.03516901174747,6845,2.0402384500745154,4813952,1434.8590163934425,188,188
urban_roundabout,1009,40,40,1.0,3355,35.44210526315789,40,1573,1782,0.46885245901639344,1782,1573,0,3135,220,75,0,0.0,9.044541931826647,22.603215445401048,3630,1.0819672131147542,2555520,761.7049180327868,188,188
urban_roundabout,1009,40,40,2.0,3355,35.44210526315789,40,2109,1246,0.6286140089418778,1246,2109,0,3139,216,74,4,0.0011922503725782414,6.485996302804537,21.690613417346675,2548,0.7594634873323398,1793792,534.6622950819672,188,188
urban_roundabout,1009,40,40,5.0,3355,35.44210526315789,40,2619,736,0.7806259314456035,736,2619,0,3141,214,73,3,0.0008941877794336811,3.9517908165737263,20.18710996740651,1505,0.4485842026825633,1058176,315.4026825633383,188,188
urban_roundabout,1009,40,40,10.0,3355,35.44210526315789,40,2857,498,0.851564828614009,498,2857,0,3139,216,74,2,0.0005961251862891207,2.7095055590530874,18.708020756495706,1017,0.3031296572280179,711040,211.9344262295082,188,188
urban_roundabout,1009,40,40,30.0,3355,35.44210526315789,40,3039,316,0.9058122205663189,316,3039,0,3166,189,72,26,0.007749627421758569,1.8140078448713215,16.559374179048092,643,0.1916542473919523,453120,135.05812220566318,188,188
urban_roundabout,1010,40,40,0.0,3330,35.43157894736842,40,0,3330,0.0,3330,0,0,3120,210,64,0,0.0,16.77865679717416,23.865685936568326,6789,2.0387387387387386,4778112,1434.8684684684686,200,200
urban_roundabout,1010,40,40,1.0,3330,35.43157894736842,40,1559,1771,0.46816816816816814,1771,1559,0,3118,212,65,1,0.0003003003003003003,9.084764567356054,22.233101791131734,3606,1.082882882882883,2540416,762.8876876876877,200,200
urban_roundabout,1010,40,40,2.0,3330,35.43157894736842,40,2083,1247,0.6255255255255255,1247,2083,0,3122,208,64,4,0.0012012012012012011,6.503921691712587,21.593084136494763,2552,0.7663663663663663,1795712,539.2528528528528,200,200
urban_roundabout,1010,40,40,5.0,3330,35.43157894736842,40,2592,738,0.7783783783783784,738,2592,0,3136,194,52,6,0.0018018018018018018,3.9717262274608034,20.092053755661162,1508,0.45285285285285287,1059840,318.27027027027026,200,200
urban_roundabout,1010,40,40,10.0,3330,35.43157894736842,40,2830,500,0.8498498498498499,500,2830,0,3133,197,62,11,0.003303303303303303,2.7584889905266228,18.664107451489528,1021,0.3066066066066066,717440,215.44744744744744,200,200
urban_roundabout,1010,40,40,30.0,3330,35.43157894736842,40,3011,319,0.9042042042042042,319,3011,0,3151,179,62,31,0.009309309309309309,1.8400900227181647,16.43703903847359,651,0.1954954954954955,458752,137.76336336336337,200,200
urban_roundabout,1001,60,60,0.0,4950,52.642105263157895,60,0,4950,0.0,4950,0,0,4649,301,105,0,0.0,16.90680845564295,24.110969708217667,10120,2.0444444444444443,7129856,1440.3749494949495,338,338
urban_roundabout,1001,60,60,1.0,4950,52.642105263157895,60,2236,2714,0.45171717171717174,2714,2236,0,4662,288,98,4,0.0008080808080808081,9.382463684900564,22.672237345959978,5533,1.1177777777777778,3886720,785.1959595959596,338,338
